Number,Roman_Numeral,Yoruba
5384,V̅CCCLXXXIV,Ẹdẹgbata ati Mẹrinlelogorun leirinwó
5385,V̅CCCLXXXV,Ẹdẹgbata ati Marunlelogorun leirinwó
5386,V̅CCCLXXXVI,Ẹdẹgbata ati Mẹfalelogorun leirinwó
5387,V̅CCCLXXXVII,Ẹdẹgbata ati Mejelelogorun leirinwó
5388,V̅CCCLXXXVIII,Ẹdẹgbata ati Mẹjọlelogorun leirinwó
5389,V̅CCCLXXXIX,Ẹdẹgbata ati Mẹsanlelogorun leirinwó
5390,V̅CCCXC,Ẹdẹgbata ati Aadọrun leirinwó
5391,V̅CCCXCI,Ẹdẹgbata ati Okanlelaadọrun leirinwó
5392,V̅CCCXCII,Ẹdẹgbata ati Mejilelaadọrun leirinwó
5393,V̅CCCXCIII,Ẹdẹgbata ati Mẹtalelaadọrun leirinwó
5394,V̅CCCXCIV,Ẹdẹgbata ati Mẹrinlelaadọrun leirinwó
5395,V̅CCCXCV,Ẹdẹgbata ati Marunlelaadọrun leirinwó
5396,V̅CCCXCVI,Ẹdẹgbata ati Mẹfalelaadọrun leirinwó
5397,V̅CCCXCVII,Ẹdẹgbata ati Mejelelaadọrun leirinwó
5398,V̅CCCXCVIII,Ẹdẹgbata ati Mẹjọlelaadọrun leirinwó
5399,V̅CCCXCIX,Ẹdẹgbata ati Mẹsanlelaadọrun leirinwó
5400,V̅CD,Ẹdẹgbata ati Ẹgbẹta
5401,V̅CDI,Ẹdẹgbata ati Okanleladégbẹta
5402,V̅CDII,Ẹdẹgbata ati Mejileladégbẹta
5403,V̅CDIII,Ẹdẹgbata ati Mẹtaleladégbẹta
5404,V̅CDIV,Ẹdẹgbata ati Mẹrinleladégbẹta
5405,V̅CDV,Ẹdẹgbata ati Marunleladégbẹta
5406,V̅CDVI,Ẹdẹgbata ati Mẹfaleladégbẹta
5407,V̅CDVII,Ẹdẹgbata ati Mejeleladégbẹta
5408,V̅CDVIII,Ẹdẹgbata ati Mẹjọleladégbẹta
5409,V̅CDIX,Ẹdẹgbata ati Mẹsanleladégbẹta
5410,V̅CDX,Ẹdẹgbata ati Ẹẹwaleladégbẹta
5411,V̅CDXI,Ẹdẹgbata ati Okanla lelogunladégbẹta
5412,V̅CDXII,Ẹdẹgbata ati Mejila lelogunladégbẹta
5413,V̅CDXIII,Ẹdẹgbata ati Mẹtala lelogunladégbẹta
5414,V̅CDXIV,Ẹdẹgbata ati Mẹrindinlogunladégbẹta
5415,V̅CDXV,Ẹdẹgbata ati Marunla lelogunladégbẹta
5416,V̅CDXVI,Ẹdẹgbata ati Mẹrindinlogunladégbẹta
5417,V̅CDXVII,Ẹdẹgbata ati Mẹtadinlogunladégbẹta
5418,V̅CDXVIII,Ẹdẹgbata ati Mẹjidinlogunladégbẹta
5419,V̅CDXIX,Ẹdẹgbata ati Ookandinlogunladégbẹta
5420,V̅CDXX,Ẹdẹgbata ati Ogúnladégbẹta
5421,V̅CDXXI,Ẹdẹgbata ati Okanlelogunladégbẹta
5422,V̅CDXXII,Ẹdẹgbata ati Mejilelogunladégbẹta
5423,V̅CDXXIII,Ẹdẹgbata ati Mẹtalelogunladégbẹta
5424,V̅CDXXIV,Ẹdẹgbata ati Mẹrinlelogunladégbẹta
5425,V̅CDXXV,Ẹdẹgbata ati Marunlelogunladégbẹta
5426,V̅CDXXVI,Ẹdẹgbata ati Mẹfalelogunladégbẹta
5427,V̅CDXXVII,Ẹdẹgbata ati Mejelelogunladégbẹta
5428,V̅CDXXVIII,Ẹdẹgbata ati Mẹjọlelogunladégbẹta
5429,V̅CDXXIX,Ẹdẹgbata ati Mẹsanlelogunladégbẹta
5430,V̅CDXXX,Ẹdẹgbata ati Ọgbọnladégbẹta
5431,V̅CDXXXI,Ẹdẹgbata ati Okanlelogbọnladégbẹta
5432,V̅CDXXXII,Ẹdẹgbata ati Mejilelogbọnladégbẹta
5433,V̅CDXXXIII,Ẹdẹgbata ati Mẹtalelogbọnladégbẹta
5434,V̅CDXXXIV,Ẹdẹgbata ati Mẹrinlelogbọnladégbẹta
5435,V̅CDXXXV,Ẹdẹgbata ati Marunlelogbọnladégbẹta
5436,V̅CDXXXVI,Ẹdẹgbata ati Mẹfalelogbọnladégbẹta
5437,V̅CDXXXVII,Ẹdẹgbata ati Mejelelogbọnladégbẹta
5438,V̅CDXXXVIII,Ẹdẹgbata ati Mẹjọlelogbọnladégbẹta
5439,V̅CDXXXIX,Ẹdẹgbata ati Mẹsanlelogbọnladégbẹta
5440,V̅CDXL,Ẹdẹgbata ati Ogójìladégbẹta
5441,V̅CDXLI,Ẹdẹgbata ati Okanlelogoji ladégbẹta
5442,V̅CDXLII,Ẹdẹgbata ati Mejilelogoji ladégbẹta
5443,V̅CDXLIII,Ẹdẹgbata ati Mẹtalelogoji ladégbẹta
5444,V̅CDXLIV,Ẹdẹgbata ati Mẹrinlelogoji ladégbẹta
5445,V̅CDXLV,Ẹdẹgbata ati Marunlelogoji ladégbẹta
5446,V̅CDXLVI,Ẹdẹgbata ati Mẹfalelogoji ladégbẹta
5447,V̅CDXLVII,Ẹdẹgbata ati Mejelelogoji ladégbẹta
5448,V̅CDXLVIII,Ẹdẹgbata ati Mẹjọlelogoji ladégbẹta
5449,V̅CDXLIX,Ẹdẹgbata ati Mẹsanlelogoji ladégbẹta
5450,V̅CDL,Ẹdẹgbata ati Aadọta ladégbẹta
5451,V̅CDLI,Ẹdẹgbata ati Okanleladọta ladégbẹta
5452,V̅CDLII,Ẹdẹgbata ati Mejileladọta ladégbẹta
5453,V̅CDLIII,Ẹdẹgbata ati Mẹtaleladọta ladégbẹta
5454,V̅CDLIV,Ẹdẹgbata ati Mẹrinleladọta ladégbẹta
5455,V̅CDLV,Ẹdẹgbata ati Marunleladọta ladégbẹta
5456,V̅CDLVI,Ẹdẹgbata ati Mẹfaleladọta ladégbẹta
5457,V̅CDLVII,Ẹdẹgbata ati Mejeleladọta ladégbẹta
5458,V̅CDLVIII,Ẹdẹgbata ati Mẹjọleladọta ladégbẹta
5459,V̅CDLIX,Ẹdẹgbata ati Mẹsanleladọta ladégbẹta
5460,V̅CDLX,Ẹdẹgbata ati Ọgọta ladégbẹta
5461,V̅CDLXI,Ẹdẹgbata ati Okanlelogoji ladégbẹta
5462,V̅CDLXII,Ẹdẹgbata ati Mejilelogoji ladégbẹta
5463,V̅CDLXIII,Ẹdẹgbata ati Mẹtalelogoji ladégbẹta
5464,V̅CDLXIV,Ẹdẹgbata ati Mẹrinlelogoji ladégbẹta
5465,V̅CDLXV,Ẹdẹgbata ati Marunlelogoji ladégbẹta
5466,V̅CDLXVI,Ẹdẹgbata ati Mẹfalelogoji ladégbẹta
5467,V̅CDLXVII,Ẹdẹgbata ati Mejelelogoji ladégbẹta
5468,V̅CDLXVIII,Ẹdẹgbata ati Mẹjọlelogoji ladégbẹta
5469,V̅CDLXIX,Ẹdẹgbata ati Mẹsanlelogoji ladégbẹta
5470,V̅CDLXX,Ẹdẹgbata ati Aadọrin ladégbẹta
5471,V̅CDLXXI,Ẹdẹgbata ati Okanleladọrin ladégbẹta
5472,V̅CDLXXII,Ẹdẹgbata ati Mejileladọrin ladégbẹta
5473,V̅CDLXXIII,Ẹdẹgbata ati Mẹtaleladọrin ladégbẹta
5474,V̅CDLXXIV,Ẹdẹgbata ati Mẹrinleladọrin ladégbẹta
5475,V̅CDLXXV,Ẹdẹgbata ati Marunleladọrin ladégbẹta
5476,V̅CDLXXVI,Ẹdẹgbata ati Mẹfaleladọrin ladégbẹta
5477,V̅CDLXXVII,Ẹdẹgbata ati Mejeleladọrin ladégbẹta
5478,V̅CDLXXVIII,Ẹdẹgbata ati Mẹjọleladọrin ladégbẹta
5479,V̅CDLXXIX,Ẹdẹgbata ati Mẹsanleladọrin ladégbẹta
5480,V̅CDLXXX,Ẹdẹgbata ati Ọgọrin ladégbẹta
5481,V̅CDLXXXI,Ẹdẹgbata ati Okanlelogorun ladégbẹta
5482,V̅CDLXXXII,Ẹdẹgbata ati Mejilelogorun ladégbẹta
5483,V̅CDLXXXIII,Ẹdẹgbata ati Mẹtalelogorun ladégbẹta
5484,V̅CDLXXXIV,Ẹdẹgbata ati Mẹrinlelogorun ladégbẹta
5485,V̅CDLXXXV,Ẹdẹgbata ati Marunlelogorun ladégbẹta
5486,V̅CDLXXXVI,Ẹdẹgbata ati Mẹfalelogorun ladégbẹta
5487,V̅CDLXXXVII,Ẹdẹgbata ati Mejelelogorun ladégbẹta
5488,V̅CDLXXXVIII,Ẹdẹgbata ati Mẹjọlelogorun ladégbẹta
5489,V̅CDLXXXIX,Ẹdẹgbata ati Mẹsanlelogorun ladégbẹta
5490,V̅CDXC,Ẹdẹgbata ati Aadọrun ladégbẹta
5491,V̅CDXCI,Ẹdẹgbata ati Okanlelaadọrun ladégbẹta
5492,V̅CDXCII,Ẹdẹgbata ati Mejilelaadọrun ladégbẹta
5493,V̅CDXCIII,Ẹdẹgbata ati Mẹtalelaadọrun ladégbẹta
5494,V̅CDXCIV,Ẹdẹgbata ati Mẹrinlelaadọrun ladégbẹta
5495,V̅CDXCV,Ẹdẹgbata ati Marunlelaadọrun ladégbẹta
5496,V̅CDXCVI,Ẹdẹgbata ati Mẹfalelaadọrun ladégbẹta
5497,V̅CDXCVII,Ẹdẹgbata ati Mejelelaadọrun ladégbẹta
5498,V̅CDXCVIII,Ẹdẹgbata ati Mẹjọlelaadọrun ladégbẹta
5499,V̅CDXCIX,Ẹdẹgbata ati Mẹsanlelaadọrun ladégbẹta
5500,V̅D,Ẹgbẹtalelogbọn-din-ọgọrun
5501,V̅DI,Ẹdẹgbata ati Okanlelaadọta lẹgbẹta
5502,V̅DII,Ẹdẹgbata ati Mejilelaadọta lẹgbẹta
5503,V̅DIII,Ẹdẹgbata ati Mẹtalelaadọta lẹgbẹta
5504,V̅DIV,Ẹdẹgbata ati Mẹrinlelaadọta lẹgbẹta
5505,V̅DV,Ẹdẹgbata ati Marunlelaadọta lẹgbẹta
5506,V̅DVI,Ẹdẹgbata ati Mẹfalelaadọta lẹgbẹta
5507,V̅DVII,Ẹdẹgbata ati Mejelelaadọta lẹgbẹta
5508,V̅DVIII,Ẹdẹgbata ati Mẹjọlelaadọta lẹgbẹta
5509,V̅DIX,Ẹdẹgbata ati Mẹsanlelaadọta lẹgbẹta
5510,V̅DX,Ẹdẹgbata ati Ẹẹwalelaadọta lẹgbẹta
5511,V̅DXI,Ẹdẹgbata ati Okanla lelogunlaadọta lẹgbẹta
5512,V̅DXII,Ẹdẹgbata ati Mejila lelogunlaadọta lẹgbẹta
5513,V̅DXIII,Ẹdẹgbata ati Mẹtala lelogunlaadọta lẹgbẹta
5514,V̅DXIV,Ẹdẹgbata ati Mẹrindinlogunlaadọta lẹgbẹta
5515,V̅DXV,Ẹdẹgbata ati Marunla lelogunlaadọta lẹgbẹta
5516,V̅DXVI,Ẹdẹgbata ati Mẹrindinlogunlaadọta lẹgbẹta
5517,V̅DXVII,Ẹdẹgbata ati Mẹtadinlogunlaadọta lẹgbẹta
5518,V̅DXVIII,Ẹdẹgbata ati Mẹjidinlogunlaadọta lẹgbẹta
5519,V̅DXIX,Ẹdẹgbata ati Ookandinlogunlaadọta lẹgbẹta
5520,V̅DXX,Ẹdẹgbata ati Ogúnlaadọta lẹgbẹta
5521,V̅DXXI,Ẹdẹgbata ati Okanlelogunlaadọta lẹgbẹta
5522,V̅DXXII,Ẹdẹgbata ati Mejilelogunlaadọta lẹgbẹta
5523,V̅DXXIII,Ẹdẹgbata ati Mẹtalelogunlaadọta lẹgbẹta
5524,V̅DXXIV,Ẹdẹgbata ati Mẹrinlelogunlaadọta lẹgbẹta
5525,V̅DXXV,Ẹdẹgbata ati Marunlelogunlaadọta lẹgbẹta
5526,V̅DXXVI,Ẹdẹgbata ati Mẹfalelogunlaadọta lẹgbẹta
5527,V̅DXXVII,Ẹdẹgbata ati Mejelelogunlaadọta lẹgbẹta
5528,V̅DXXVIII,Ẹdẹgbata ati Mẹjọlelogunlaadọta lẹgbẹta
5529,V̅DXXIX,Ẹdẹgbata ati Mẹsanlelogunlaadọta lẹgbẹta
5530,V̅DXXX,Ẹdẹgbata ati Ọgbọnlaadọta lẹgbẹta
5531,V̅DXXXI,Ẹdẹgbata ati Okanlelogbọnlaadọta lẹgbẹta
5532,V̅DXXXII,Ẹdẹgbata ati Mejilelogbọnlaadọta lẹgbẹta
5533,V̅DXXXIII,Ẹdẹgbata ati Mẹtalelogbọnlaadọta lẹgbẹta
5534,V̅DXXXIV,Ẹdẹgbata ati Mẹrinlelogbọnlaadọta lẹgbẹta
5535,V̅DXXXV,Ẹdẹgbata ati Marunlelogbọnlaadọta lẹgbẹta
5536,V̅DXXXVI,Ẹdẹgbata ati Mẹfalelogbọnlaadọta lẹgbẹta
5537,V̅DXXXVII,Ẹdẹgbata ati Mejelelogbọnlaadọta lẹgbẹta
5538,V̅DXXXVIII,Ẹdẹgbata ati Mẹjọlelogbọnlaadọta lẹgbẹta
5539,V̅DXXXIX,Ẹdẹgbata ati Mẹsanlelogbọnlaadọta lẹgbẹta
5540,V̅DXL,Ẹdẹgbata ati Ogójìlaadọta lẹgbẹta
5541,V̅DXLI,Ẹdẹgbata ati Okanlelogoji laadọta lẹgbẹta
5542,V̅DXLII,Ẹdẹgbata ati Mejilelogoji laadọta lẹgbẹta
5543,V̅DXLIII,Ẹdẹgbata ati Mẹtalelogoji laadọta lẹgbẹta
5544,V̅DXLIV,Ẹdẹgbata ati Mẹrinlelogoji laadọta lẹgbẹta
5545,V̅DXLV,Ẹdẹgbata ati Marunlelogoji laadọta lẹgbẹta
5546,V̅DXLVI,Ẹdẹgbata ati Mẹfalelogoji laadọta lẹgbẹta
5547,V̅DXLVII,Ẹdẹgbata ati Mejelelogoji laadọta lẹgbẹta
5548,V̅DXLVIII,Ẹdẹgbata ati Mẹjọlelogoji laadọta lẹgbẹta
5549,V̅DXLIX,Ẹdẹgbata ati Mẹsanlelogoji laadọta lẹgbẹta
5550,V̅DL,Ẹdẹgbata ati Aadọta laadọta lẹgbẹta
5551,V̅DLI,Ẹdẹgbata ati Okanleladọta laadọta lẹgbẹta
5552,V̅DLII,Ẹdẹgbata ati Mejileladọta laadọta lẹgbẹta
5553,V̅DLIII,Ẹdẹgbata ati Mẹtaleladọta laadọta lẹgbẹta
5554,V̅DLIV,Ẹdẹgbata ati Mẹrinleladọta laadọta lẹgbẹta
5555,V̅DLV,Ẹdẹgbata ati Marunleladọta laadọta lẹgbẹta
5556,V̅DLVI,Ẹdẹgbata ati Mẹfaleladọta laadọta lẹgbẹta
5557,V̅DLVII,Ẹdẹgbata ati Mejeleladọta laadọta lẹgbẹta
5558,V̅DLVIII,Ẹdẹgbata ati Mẹjọleladọta laadọta lẹgbẹta
5559,V̅DLIX,Ẹdẹgbata ati Mẹsanleladọta laadọta lẹgbẹta
5560,V̅DLX,Ẹdẹgbata ati Ọgọta laadọta lẹgbẹta
5561,V̅DLXI,Ẹdẹgbata ati Okanlelogoji laadọta lẹgbẹta
5562,V̅DLXII,Ẹdẹgbata ati Mejilelogoji laadọta lẹgbẹta
5563,V̅DLXIII,Ẹdẹgbata ati Mẹtalelogoji laadọta lẹgbẹta
5564,V̅DLXIV,Ẹdẹgbata ati Mẹrinlelogoji laadọta lẹgbẹta
5565,V̅DLXV,Ẹdẹgbata ati Marunlelogoji laadọta lẹgbẹta
5566,V̅DLXVI,Ẹdẹgbata ati Mẹfalelogoji laadọta lẹgbẹta
5567,V̅DLXVII,Ẹdẹgbata ati Mejelelogoji laadọta lẹgbẹta
5568,V̅DLXVIII,Ẹdẹgbata ati Mẹjọlelogoji laadọta lẹgbẹta
5569,V̅DLXIX,Ẹdẹgbata ati Mẹsanlelogoji laadọta lẹgbẹta
5570,V̅DLXX,Ẹdẹgbata ati Aadọrin laadọta lẹgbẹta
5571,V̅DLXXI,Ẹdẹgbata ati Okanleladọrin laadọta lẹgbẹta
5572,V̅DLXXII,Ẹdẹgbata ati Mejileladọrin laadọta lẹgbẹta
5573,V̅DLXXIII,Ẹdẹgbata ati Mẹtaleladọrin laadọta lẹgbẹta
5574,V̅DLXXIV,Ẹdẹgbata ati Mẹrinleladọrin laadọta lẹgbẹta
5575,V̅DLXXV,Ẹdẹgbata ati Marunleladọrin laadọta lẹgbẹta
5576,V̅DLXXVI,Ẹdẹgbata ati Mẹfaleladọrin laadọta lẹgbẹta
5577,V̅DLXXVII,Ẹdẹgbata ati Mejeleladọrin laadọta lẹgbẹta
5578,V̅DLXXVIII,Ẹdẹgbata ati Mẹjọleladọrin laadọta lẹgbẹta
5579,V̅DLXXIX,Ẹdẹgbata ati Mẹsanleladọrin laadọta lẹgbẹta
5580,V̅DLXXX,Ẹdẹgbata ati Ọgọrin laadọta lẹgbẹta
5581,V̅DLXXXI,Ẹdẹgbata ati Okanlelogorun laad clothed lẹgbẹta
5582,V̅DLXXXII,Ẹdẹgbata ati Mejilelogorun laadọta lẹgbẹta
5583,V̅DLXXXIII,Ẹdẹgbata ati Mẹtalelogorun laadọta lẹgbẹta
5584,V̅DLXXXIV,Ẹdẹgbata ati Mẹrinlelogorun laadọta lẹgbẹta
5585,V̅DLXXXV,Ẹdẹgbata ati Marunlelogorun laadọta lẹgbẹta
5586,V̅DLXXXVI,Ẹdẹgbata ati Mẹfalelogorun laadọta lẹgbẹta
5587,V̅DLXXXVII,Ẹdẹgbata ati Mejelelogorun laadọta lẹgbẹta
5588,V̅DLXXXVIII,Ẹdẹgbata ati Mẹjọlelogorun laadọta lẹgbẹta
5589,V̅DLXXXIX,Ẹdẹgbata ati Mẹsanlelogorun laadọta lẹgbẹta
5590,V̅DXC,Ẹdẹgbata ati Aadọrun laadọta lẹgbẹta
5591,V̅DXCI,Ẹdẹgbata ati Okanlelaadọrun laadọta lẹgbẹta
5592,V̅DXCII,Ẹdẹgbata ati Mejilelaadọrun laadọta lẹgbẹta
5593,V̅DXCIII,Ẹdẹgbata ati Mẹtalelaadọrun laadọta lẹgbẹta
5594,V̅DXCIV,Ẹdẹgbata ati Mẹrinlelaadọrun laadọta lẹgbẹta
5595,V̅DXCV,Ẹdẹgbata ati Marunlelaadọrun laadọta lẹgbẹta
5596,V̅DXCVI,Ẹdẹgbata ati Mẹfalelaadọrun laadọta lẹgbẹta
5597,V̅DXCVII,Ẹdẹgbata ati Mejelelaadọrun laadọta lẹgbẹta
5598,V̅DXCVIII,Ẹdẹgbata ati Mẹjọlelaadọrun laadọta lẹgbẹta
5599,V̅DXCIX,Ẹdẹgbata ati Mẹsanlelaadọrun laadọta lẹgbẹta
5600,V̅DC,Ẹdẹgbata ati Ẹdẹgbẹta
5601,V̅DCI,Ẹdẹgbata ati Okanleladégbẹta
5602,V̅DCII,Ẹdẹgbata ati Mejileladégbẹta
5603,V̅DCIII,Ẹdẹgbata ati Mẹtaleladégbẹta
5604,V̅DCIV,Ẹdẹgbata ati Mẹrinleladégbẹta
5605,V̅DCV,Ẹdẹgbata ati Marunleladégbẹta
5606,V̅DCVI,Ẹdẹgbata ati Mẹfaleladégbẹta
5607,V̅DCVII,Ẹdẹgbata ati Mejeleladégbẹta
5608,V̅DCVIII,Ẹdẹgbata ati Mẹjọleladégbẹta
5609,V̅DCIX,Ẹdẹgbata ati Mẹsanleladégbẹta
5610,V̅DCX,Ẹdẹgbata ati Ẹẹwaleladégbẹta
5611,V̅DCXI,Ẹdẹgbata ati Okanla lelogunladégbẹta
5612,V̅DCXII,Ẹdẹgbata ati Mejila lelogunladégbẹta
5613,V̅DCXIII,Ẹdẹgbata ati Mẹtala lelogunladégbẹta
5614,V̅DCXIV,Ẹdẹgbata ati Mẹrindinlogunladégbẹta
5615,V̅DCXV,Ẹdẹgbata ati Marunla lelogunladégbẹta
5616,V̅DCXVI,Ẹdẹgbata ati Mẹrindinlogunladégbẹta
5617,V̅DCXVII,Ẹdẹgbata ati Mẹtadinlogunladégbẹta
5618,V̅DCXVIII,Ẹdẹgbata ati Mẹjidinlogunladégbẹta
5619,V̅DCXIX,Ẹdẹgbata ati Ookandinlogunladégbẹta
5620,V̅DCXX,Ẹdẹgbata ati Ogúnladégbẹta
5621,V̅DCXXI,Ẹdẹgbata ati Okanlelogunladégbẹta
5622,V̅DCXXII,Ẹdẹgbata ati Mejilelogunladégbẹta
5623,V̅DCXXIII,Ẹdẹgbata ati Mẹtalelogunladégbẹta
5624,V̅DCXXIV,Ẹdẹgbata ati Mẹrinlelogunladégbẹta
5625,V̅DCXXV,Ẹdẹgbata ati Marunlelogunladégbẹta
5626,V̅DCXXVI,Ẹdẹgbata ati Mẹfalelogunladégbẹta
5627,V̅DCXXVII,Ẹdẹgbata ati Mejelelogunladégbẹta
5628,V̅DCXXVIII,Ẹdẹgbata ati Mẹjọlelogunladégbẹta
5629,V̅DCXXIX,Ẹdẹgbata ati Mẹsanlelogunladégbẹta
5630,V̅DCXXX,Ẹdẹgbata ati Ọgbọnladégbẹta
5631,V̅DCXXXI,Ẹdẹgbata ati Okanlelogbọnladégbẹta
5632,V̅DCXXXII,Ẹdẹgbata ati Mejilelogbọnladégbẹta
5633,V̅DCXXXIII,Ẹdẹgbata ati Mẹtalelogbọnladégbẹta
5634,V̅DCXXXIV,Ẹdẹgbata ati Mẹrinlelogbọnladégbẹta
5635,V̅DCXXXV,Ẹdẹgbata ati Marunlelogbọnladégbẹta
5636,V̅DCXXXVI,Ẹdẹgbata ati Mẹfalelogbọnladégbẹta
5637,V̅DCXXXVII,Ẹdẹgbata ati Mejelelogbọnladégbẹta
5638,V̅DCXXXVIII,Ẹdẹgbata ati Mẹjọlelogbọnladégbẹta
5639,V̅DCXXXIX,Ẹdẹgbata ati Mẹsanlelogbọnladégbẹta
5640,V̅DCXL,Ẹdẹgbata ati Ogójìladégbẹta
5641,V̅DCXLI,Ẹdẹgbata ati Okanlelogoji ladégbẹta
5642,V̅DCXLII,Ẹdẹgbata ati Mejilelogoji ladégbẹta
5643,V̅DCXLIII,Ẹdẹgbata ati Mẹtalelogoji ladégbẹta
5644,V̅DCXLIV,Ẹdẹgbata ati Mẹrinlelogoji ladégbẹta
5645,V̅DCXLV,Ẹdẹgbata ati Marunlelogoji ladégbẹta
5646,V̅DCXLVI,Ẹdẹgbata ati Mẹfalelogoji ladégbẹta
5647,V̅DCXLVII,Ẹdẹgbata ati Mejelelogoji ladégbẹta
5648,V̅DCXLVIII,Ẹdẹgbata ati Mẹjọlelogoji ladégbẹta
5649,V̅DCXLIX,Ẹdẹgbata ati Mẹsanlelogoji ladégbẹta
5650,V̅DCL,Ẹdẹgbata ati Aadọta ladégbẹta
5651,V̅DCLI,Ẹdẹgbata ati Okanleladọta ladégbẹta
5652,V̅DCLII,Ẹdẹgbata ati Mejileladọta ladégbẹta
5653,V̅DCLIII,Ẹdẹgbata ati Mẹtaleladọta ladégbẹta
5654,V̅DCLIV,Ẹdẹgbata ati Mẹrinleladọta ladégbẹta
5655,V̅DCLV,Ẹdẹgbata ati Marunleladọta ladégbẹta
5656,V̅DCLVI,Ẹdẹgbata ati Mẹfaleladọta ladégbẹta
5657,V̅DCLVII,Ẹdẹgbata ati Mejeleladọta ladégbẹta
5658,V̅DCLVIII,Ẹdẹgbata ati Mẹjọleladọta ladégbẹta
5659,V̅DCLIX,Ẹdẹgbata ati Mẹsanleladọta ladégbẹta
5660,V̅DCLX,Ẹdẹgbata ati Ọgọta ladégbẹta
5661,V̅DCLXI,Ẹdẹgbata ati Okanlelogoji ladégbẹta
5662,V̅DCLXII,Ẹdẹgbata ati Mejilelogoji ladégbẹta
5663,V̅DCLXIII,Ẹdẹgbata ati Mẹtalelogoji ladégbẹta
5664,V̅DCLXIV,Ẹdẹgbata ati Mẹrinlelogoji ladégbẹta
5665,V̅DCLXV,Ẹdẹgbata ati Marunlelogoji ladégbẹta
5666,V̅DCLXVI,Ẹdẹgbata ati Mẹfalelogoji ladégbẹta
5667,V̅DCLXVII,Ẹdẹgbata ati Mejelelogoji ladégbẹta
5668,V̅DCLXVIII,Ẹdẹgbata ati Mẹjọlelogoji ladégbẹta
5669,V̅DCLXIX,Ẹdẹgbata ati Mẹsanlelogoji ladégbẹta
5670,V̅DCLXX,Ẹdẹgbata ati Aadọrin ladégbẹta
5671,V̅DCLXXI,Ẹdẹgbata ati Okanleladọrin ladégbẹta
5672,V̅DCLXXII,Ẹdẹgbata ati Mejileladọrin ladégbẹta
5673,V̅DCLXXIII,Ẹdẹgbata ati Mẹtaleladọrin ladégbẹta
5674,V̅DCLXXIV,Ẹdẹgbata ati Mẹrinleladọrin ladégbẹta
5675,V̅DCLXXV,Ẹdẹgbata ati Marunleladọrin ladégbẹta
5676,V̅DCLXXVI,Ẹdẹgbata ati Mẹfaleladọrin ladégbẹta
5677,V̅DCLXXVII,Ẹdẹgbata ati Mejeleladọrin ladégbẹta
5678,V̅DCLXXVIII,Ẹdẹgbata ati Mẹjọleladọrin ladégbẹta
5679,V̅DCLXXIX,Ẹdẹgbata ati Mẹsanleladọrin ladégbẹta
5680,V̅DCLXXX,Ẹdẹgbata ati Ọgọrin ladégbẹta
5681,V̅DCLXXXI,Ẹdẹgbata ati Okanlelogorun ladégbẹta
5682,V̅DCLXXXII,Ẹdẹgbata ati Mejilelogorun ladégbẹta
5683,V̅DCLXXXIII,Ẹdẹgbata ati Mẹtalelogorun ladégbẹta
5684,V̅DCLXXXIV,Ẹdẹgbata ati Mẹrinlelogorun ladégbẹta
5685,V̅DCLXXXV,Ẹdẹgbata ati Marunlelogorun ladégbẹta
5686,V̅DCLXXXVI,Ẹdẹgbata ati Mẹfalelogorun ladégbẹta
5687,V̅DCLXXXVII,Ẹdẹgbata ati Mejelelogorun ladégbẹta
5688,V̅DCLXXXVIII,Ẹdẹgbata ati Mẹjọlelogorun ladégbẹta
5689,V̅DCLXXXIX,Ẹdẹgbata ati Mẹsanlelogorun ladégbẹta
5690,V̅DCXC,Ẹdẹgbata ati Aadọrun ladégbẹta
5691,V̅DCXCI,Ẹdẹgbata ati Okanlelaadọrun ladégbẹta
5692,V̅DCXCII,Ẹdẹgbata ati Mejilelaadọrun ladégbẹta
5693,V̅DCXCIII,Ẹdẹgbata ati Mẹtalelaadọrun ladégbẹta
5694,V̅DCXCIV,Ẹdẹgbata ati Mẹrinlelaadọrun ladégbẹta
5695,V̅DCXCV,Ẹdẹgbata ati Marunlelaadọrun ladégbẹta
5696,V̅DCXCVI,Ẹdẹgbata ati Mẹfalelaadọrun ladégbẹta
5697,V̅DCXCVII,Ẹdẹgbata ati Mejelelaadọrun ladégbẹta
5698,V̅DCXCVIII,Ẹdẹgbata ati Mẹjọlelaadọrun ladégbẹta
5699,V̅DCXCIX,Ẹdẹgbata ati Mẹsanlelaadọrun ladégbẹta
5700,V̅DCC,Ẹdẹgbata ati Ẹgbẹrin
5701,V̅DCCI,Ẹdẹgbata ati Okanleladégbẹrin
5702,V̅DCCII,Ẹdẹgbata ati Mejileladégbẹrin
5703,V̅DCCIII,Ẹdẹgbata ati Mẹtaleladégbẹrin
5704,V̅DCCIV,Ẹdẹgbata ati Mẹrinleladégbẹrin
5705,V̅DCCV,Ẹdẹgbata ati Marunleladégbẹrin
5706,V̅DCCVI,Ẹdẹgbata ati Mẹfaleladégbẹrin
5707,V̅DCCVII,Ẹdẹgbata ati Mejeleladégbẹrin
5708,V̅DCCVIII,Ẹdẹgbata ati Mẹjọleladégbẹrin
5709,V̅DCCIX,Ẹdẹgbata ati Mẹsanleladégbẹrin
5710,V̅DCCX,Ẹdẹgbata ati Ẹẹwaleladégbẹrin
5711,V̅DCCXI,Ẹdẹgbata ati Okanla lelogunladégbẹrin
5712,V̅DCCXII,Ẹdẹgbata ati Mejila lelogunladégbẹrin
